ticker,return_1y,return_6m,return_1m,volatility,momentum,ma_50,ma_200,sector,market_cap,price,dividend,avg_volume
ADANIENSOL.NS,0.5504004918970459,0.33069590527299564,0.14651323022975563,0.0230535444230983,117.20001220703125,980.4589978027344,911.712000427246,Utilities,1235276791808,1026.4,,1431093
ADANIENT.NS,0.0405212026104101,-0.021962868044963987,0.0866164501163275,0.020389010657829117,38.099853515625,2173.91,2381.028791503906,Energy,2837437743104,2195.0,0.06,1403197
ADANIGREEN.NS,0.1835540498922082,0.05172413793103448,0.12724394433920222,0.02643962757280892,30.6500244140625,958.6,998.474248046875,Utilities,1581865631744,960.35,,2709799
ADANIPORTS.NS,0.42783156002002737,0.1678092006124344,0.07979991749636016,0.01647246505918393,111.199951171875,1480.687998046875,1436.1421405029296,Industrials,3531969134592,1533.0,0.45,2101069
ADANIPOWER.NS,0.4124686327925119,0.16931661060790074,0.037597844248097215,0.0263974395792773,-2.160003662109375,143.07940002441407,134.11545001983643,Utilities,2707760349184,140.4,,15591856
ATGL.NS,-0.11357505967530578,-0.12941973128009035,-0.02343682765917006,0.02394252126587893,-32.1500244140625,545.8710009765625,610.1360620117188,Utilities,566536962048,514.85,0.05,637726
ABCAPITAL.NS,1.1843089864658691,0.23951767619603698,0.013537393374829338,0.01955731852933836,-17.600006103515625,350.3629992675781,302.7213998413086,Financial Services,901026152448,344.3,,5215635
ABFRL.NS,-0.7205530407277416,-0.12462830743136578,0.01957529514646001,0.04805011792895402,-3.5900039672851562,71.61899993896485,82.82984985351563,Consumer Cyclical,82397274112,67.74,,6698992
ABLBL.NS,-0.35316730731462037,-0.2611950521534228,-0.022945787496190025,0.02116956656194949,-13.489997863769531,114.27639999389649,,Consumer Cyclical,124806299648,102.62,,2205763
ABREL.NS,-0.2966083890363896,-0.2583704512556392,0.02495260184518566,0.024241717833585977,-231.699951171875,1464.85400390625,1821.939223022461,Real Estate,143550005248,1298.4,0.15,215319
ABSLAMC.NS,0.46516161044437093,0.07669746222083779,0.18394892351249062,0.01889084196404131,67.20001220703125,827.1490026855469,801.1516912841797,Financial Services,260153245696,899.55,2.63,351909
AEGISLOG.NS,-0.08677074524690402,-0.005829836939403697,-0.054551643512577006,0.02446394270406361,-16.0999755859375,709.4650024414062,751.61185546875,Energy,242418155520,690.65,1.14,533835
AEGISVOPAK.NS,-0.049545477244479594,-0.07167941824828464,0.014108712061581435,0.026433970696730626,12.389999389648438,228.6690008544922,,Energy,254849138688,230.01,,1100819
AFCONS.NS,-0.3366921100179294,-0.30145999370364934,-0.11987333916873101,0.017230286435922136,-62.600006103515625,349.99700134277344,409.64297592163086,Industrials,107246002176,291.6,0.84,481093
AFFLE.NS,-0.06448844514716248,-0.2840217727468745,-0.1172439943566148,0.019797173497469223,-357.699951171875,1646.2380004882812,1818.5515008544921,Communication Services,191666585600,1362.9,,226480
AJANTPHARM.NS,0.18084010987109603,0.2191609239026019,0.08706287207115052,0.0171173538317122,343.2001953125,2809.71400390625,2616.95609375,Healthcare,377402032128,3019.3,1.85,125710
AKUMS.NS,0.014786649958281684,0.00691676325875535,0.09293597369579788,0.02104534629819497,36.29998779296875,451.09600036621094,484.4177505493164,Healthcare,73522290688,479.9,,244525
AKZOINDIA.NS,-0.03144412044819819,-0.12751425967038368,0.06274998256138394,0.019237403221247375,-113.10009765625,3041.446015625,3277.4990551757815,Basic Materials,135514300416,2975.7,3.24,307086
APLLTD.NS,-0.04503361454526254,-0.21767437915563617,-0.06409603093029749,0.02062360011597824,-41.9000244140625,795.8940051269532,908.7811434936524,Healthcare,144479092736,733.25,1.51,55199
ALKEM.NS,0.25117647750460426,0.07172166269913935,0.01480857397446659,0.013765510664965838,-74.3251953125,5605.5274609375,5333.021120605469,Healthcare,683313987584,5715.0,0.89,105000
ALKYLAMINE.NS,-0.0793668392351135,-0.2615806410301359,-0.0571119015447654,0.019858314258293305,-114.2999267578125,1566.6880004882812,1876.5410961914063,Basic Materials,75723882496,1480.6,0.67,89817
ALOKINDS.NS,-0.08607598695783993,-0.17059163084773266,-0.043708661219397,0.025771887370340602,-1.1100006103515625,15.50360013961792,17.69980000972748,Consumer Cyclical,71698071552,14.44,,5556525
ARE&M.NS,-0.1439761060059453,-0.12198096244239104,0.006552299070802669,0.014695010616485158,-34.14996337890625,878.8730017089844,955.3172891235351,Industrials,154664288256,844.95,1.27,277067
AMBER.NS,0.33783231694756316,0.09521843825249399,0.3924947515745276,0.02454949249471667,1814.5,6700.88,7199.1325,Consumer Cyclical,279934271488,7959.0,,313737
AMBUJACEM.NS,0.07629679980607967,-0.10546879106285809,-0.012447331528938758,0.013605481416654084,-49.95001220703125,536.5260021972656,560.8142584228516,Basic Materials,1246046191616,504.1,0.39,1934277
ANANDRATHI.NS,0.5307201368267157,0.1011102781182798,0.05434257092084865,0.019231553946647356,-50.0,3029.677978515625,2732.2345697021483,Financial Services,252523298816,3041.4,0.42,269484
ANANTRAJ.NS,0.10331451333636578,0.03059949564284497,0.055225138400215625,0.028910513022855914,-19.39996337890625,546.9389978027343,570.9504643249512,Real Estate,191667503104,532.3,0.14,3728830
ANGELONE.NS,0.11127946284678157,0.08924046867831717,-0.060962613474071226,0.026725101210011495,-34.218414306640625,252.21779876708985,258.28152381896973,Financial Services,216900567040,238.6,2.88,9753450
APARINDS.NS,0.873483632158166,0.4174857734092085,0.37102827120340254,0.029534474168123142,3549.5,8735.44,8572.459897460938,Industrials,439858823168,10950.0,0.47,87584
APOLLOHOSP.NS,0.2639600871372372,0.02599897099934878,0.12173722714285352,0.012473723517515717,571.59326171875,7228.124287109375,7363.644797363281,Healthcare,1120801390592,7795.0,0.26,395066
APOLLOTYRE.NS,0.19730433845524745,-0.0005505099530603832,-0.061372400190518865,0.016773823608666673,-46.282012939453125,494.6622491455078,480.4888255310059,Consumer Cyclical,290536357888,458.75,1.83,888614
APTUS.NS,-0.168188675191648,-0.22015099079729317,-0.10675379283971612,0.01842667019953516,-24.0,267.377998046875,305.70671371459963,Financial Services,123337441280,246.05,1.83,1086196
ASAHIINDIA.NS,0.422378198681677,0.11768017688487384,-0.06917547278638042,0.02264808739574444,-14.79998779296875,966.8679992675782,890.4397247314453,Consumer Cyclical,237770604544,932.7,0.21,125128
ASHOKLEY.NS,0.9166346551750324,0.6717591145291436,0.07199147636559527,0.01735730357606421,26.600006103515625,193.15059936523437,147.5720474624634,Industrials,1238913384448,210.92,1.47,16752979
ASIANPAINT.NS,0.08132665642537196,-0.05828801262432997,-0.024790985447176075,0.013270133499496559,-388.7998046875,2609.48400390625,2517.892197265625,Basic Materials,2273114849280,2371.3,1.05,1234818
ASTERDM.NS,0.6050249820301505,0.07570085837132143,0.1709679601645998,0.019300165488159424,47.14996337890625,597.1529992675781,616.4793850708007,Healthcare,334305001472,646.55,0.77,650493
ASTRAZEN.NS,0.28513581044701874,0.05955096650258134,0.03216374269005848,0.020141787199224173,561.0,8690.65,8922.757111816407,Healthcare,220624994304,8825.0,0.36,9494
ASTRAL.NS,0.2085028230727726,0.23150577940462375,0.13300828095715495,0.017962358613981804,208.699951171875,1493.2859936523437,1461.2536492919921,Industrials,450042757120,1675.2,0.22,530850
ATHERENERG.NS,1.295732808548072,0.5417083403528623,0.117102615694165,0.030077400910710737,75.25,682.7969982910156,538.4102494812012,Consumer Cyclical,265455484928,694.3,,1930182
ATUL.NS,0.2294992266866118,0.04395954447718404,0.05505030181086519,0.01865213879914043,551.5,6221.91,6424.851091308594,Basic Materials,192872939520,6551.0,0.38,25670
AUROPHARMA.NS,0.137315183947004,0.1931208630440859,0.013910780415138135,0.018147578250126643,51.800048828125,1183.3479907226563,1142.9383786010742,Healthcare,711133495296,1224.4,0.33,1331520
AIIL.NS,0.624732686007168,-0.240864776697724,-0.03939038783298259,0.02854471564509881,-145.9000244140625,552.9767987060546,557.3680154418945,Financial Services,411874361344,485.0,0.04,570163
DMART.NS,0.08861771588593804,-0.1971570524019328,0.03482856755657948,0.014574598547748419,42.300048828125,3804.257998046875,4134.187489013671,Consumer Defensive,2484563869696,3818.1,,411520
AXISBANK.NS,0.3673522862441057,0.3289323238511994,0.013572661452549399,0.013802027591522482,94.800048828125,1310.1520043945313,1208.1249981689452,Financial Services,4313830391808,1388.7,0.07,5724343
BASF.NS,-0.18609303283994696,-0.24350239209512745,-0.043740573152337855,0.016540283385582024,-146.300048828125,3722.1619970703123,4439.287254638672,Basic Materials,150975987712,3487.9,0.57,17456
BEML.NS,0.29935315369235344,-0.13405989808695515,-0.07410592562035086,0.028841948127790798,-127.429443359375,1763.2743994140626,1986.108321533203,Industrials,138251534336,1659.5,0.77,276239
BLS.NS,-0.1952594992100547,-0.23311542775841007,0.08933775415965726,0.027838576145255724,-21.594879150390625,292.00441680908204,338.36021614074707,Industrials,114635382784,278.45,1.07,2917598
BSE.NS,0.6035695517139178,0.3122794165176359,-0.016517680075750805,0.031164608659381206,-57.89990234375,2779.59400390625,2582.647664794922,Financial Services,1116489515008,2749.1,0.21,4609889
BAJAJ-AUTO.NS,0.24974059056196032,0.16248624225221572,0.04548059390466267,0.014293488801316182,545.0,9548.39,8895.264887695312,Consumer Cyclical,2802019991552,10034.0,2.08,313820
BAJFINANCE.NS,0.1662026017078249,0.14939913204021443,0.08512128460743008,0.016334049247744505,58.75,978.3199987792968,967.6158978271484,Financial Services,6272292749312,1009.0,0.43,7145600
BAJAJFINSV.NS,0.047379798995637816,0.05346226748268879,0.032367138191335056,0.014137403870498392,13.300048828125,2014.372001953125,2023.6597045898438,Financial Services,3220235091968,2015.8,0.05,1026330
BAJAJHLDNG.NS,-0.09854020873251039,-0.14976971080109408,0.00037037037037037035,0.020270924238343188,122.0,11003.42,12484.061103515625,Financial Services,1202081234944,10801.0,1.19,76454
BAJAJHFL.NS,-0.22209268281337433,-0.22006469073757606,-0.04480897955275269,0.014458598483894072,-5.629997253417969,91.75019973754883,108.14025001525879,Financial Services,722927878144,86.8,,13611042
BALKRISIND.NS,-0.0918333609919635,0.062272829270552894,0.05291513000450883,0.017446416517195737,-19.55419921875,2449.3490576171876,2432.8051501464843,Consumer Cyclical,468175552512,2421.8,0.65,214925
BALRAMCHIN.NS,0.049050894789259475,-0.12546490167275143,0.10717256367036834,0.02083509380256634,44.350006103515625,438.8249981689453,504.13525009155273,Consumer Defensive,93990559744,465.1,1.52,368744
BANDHANBNK.NS,0.31292998400114463,0.10074167332706195,0.15163280396071413,0.02056515032158941,33.260009765625,154.9224008178711,162.94636833190918,Financial Services,287397281792,178.4,0.81,9088364
BANKBARODA.NS,0.6386547264337109,0.38233906099891424,0.0749833422334444,0.01641286017819421,13.600006103515625,299.63000122070315,265.90954650878905,Financial Services,1662593007616,321.5,2.57,9493837
BANKINDIA.NS,0.8902623991669764,0.5973342706187516,0.07355266067336913,0.019110699454570487,18.830001831054688,157.8752005004883,132.26679969787597,Financial Services,801041874944,175.95,2.29,10886406
MAHABANK.NS,0.6559583232926355,0.4789350952978142,0.1594914079594215,0.019842811334878446,10.146408081054688,64.3748055267334,57.466892108917236,Financial Services,581481529344,75.6,3.3,23501705
BATAINDIA.NS,-0.3739405467808363,-0.2744740643656618,-0.07371231854263853,0.015442630415346086,-106.0999755859375,886.4110009765625,1086.1222872924805,Consumer Cyclical,102327197696,796.15,2.39,128662
BAYERCROP.NS,-0.027101288280150067,-0.08924195599830415,0.0455867629016469,0.015923126954704603,271.099609375,4534.64,5044.959899902344,Basic Materials,209994907648,4669.8,2.68,25962
BERGEPAINT.NS,-0.09042307152300799,-0.14352720450281425,-0.01382586731663593,0.015395429071469666,-63.25,497.5499981689453,538.878715057373,Basic Materials,533511700480,456.45,0.83,365915
BDL.NS,0.2419806761801116,-0.11987788775835277,-0.17885768091677845,0.026860977696420717,-252.420166015625,1398.4681762695313,1577.9118768310548,Industrials,460988973056,1257.6,0.4,1719266
BEL.NS,0.7777978944467414,0.20546831388891024,-0.008240561708310133,0.016995971719163134,35.04998779296875,422.35899963378904,404.73480697631834,Industrials,3254313549824,445.2,0.53,17305917
BHARATFORG.NS,0.855248922803414,0.705130870321133,0.3303663761546414,0.0199234969466966,459.6644287109375,1550.3481689453124,1335.1471740722657,Consumer Cyclical,916017840128,1916.0,0.42,1192508
BHEL.NS,0.4210334050941769,0.27782315663795487,0.011800439443811065,0.02079358296636406,0.399993896484375,269.16199981689454,254.6049764251709,Industrials,925010100224,265.65,0.19,13119760
BPCL.NS,0.6835403193061378,0.31711202040942954,0.09097320169252468,0.01588686279119792,33.514312744140625,363.9645721435547,330.3282637023926,Energy,1677049331712,386.55,4.53,6310146
BHARTIARTL.NS,0.16458718489306523,0.009159215539276355,-0.03179762134330052,0.0123885837534498,-110.300048828125,2027.8980029296874,1973.5006256103516,Communication Services,11600598663168,1904.4,0.83,5688686
BHARTIHEXA.NS,0.26217950922784494,-0.0758173618940248,0.061302400426329444,0.020415214363477593,25.0,1693.873994140625,1754.2870709228516,Communication Services,819700039680,1639.4,0.6,176180
BIKAJI.NS,0.01185961752609435,-0.19676072681496184,-0.03503836535440844,0.015761567181312525,-64.9000244140625,684.2990014648437,727.3184777832031,Consumer Defensive,159001067520,634.5,0.16,185193
BIOCON.NS,0.2513101348978389,0.11870246986942226,0.062431911603519075,0.017751694790140368,12.050018310546875,380.85999938964846,370.2348956298828,Healthcare,630486663168,389.35,0.13,3282301
BSOFT.NS,-0.11480047099325894,0.07142208156981304,-0.06255231350331879,0.02314154928647163,-41.20001220703125,419.97699951171876,398.88741165161133,Technology,109251313664,392.0,1.69,1906498
BLUEDART.NS,-0.06879441029314014,0.007133303611234953,0.02831391114348143,0.019659414951692086,248.0,5554.64,5942.898374023437,Industrials,134003507200,5647.5,0.45,29343
BLUEJET.NS,-0.4925436357581872,-0.40105941331364614,-0.04416519977745362,0.03167032742492479,-84.45001220703125,457.6609991455078,668.4753086853027,Healthcare,69342806016,399.75,0.3,568817
BLUESTARCO.NS,0.01588727184561957,0.03507466743510137,0.07199071220222729,0.01906515248774825,141.5999755859375,1839.6419946289063,1801.91328125,Industrials,400079716352,1946.0,0.46,368352
BBTC.NS,-0.0025221448645950835,-0.02469667215011531,-0.0051827306634491645,0.019745901768143673,-105.1990966796875,1789.5449926757813,1870.4415258789063,Consumer Defensive,118207553536,1694.2,1.97,70299
BOSCHLTD.NS,0.36757092474045217,-0.09434434434434434,-0.0093074185600876,0.01546448944901675,-645.0,36459.7,36567.650234375,Consumer Cyclical,1068418990080,36215.0,1.39,24282
FIRSTCRY.NS,-0.42294952569772515,-0.39881283086336433,-0.21276212872349476,0.030553660788931996,-55.100006103515625,267.1379989624023,335.1830001068115,Consumer Cyclical,105644032000,217.75,,2619490
BRIGADE.NS,-0.2733369049089248,-0.23123167242680046,-0.056630077216267866,0.019560238899426586,-127.64996337890625,807.1470007324219,955.2866400146485,Real Estate,173331169280,708.65,0.35,335360
